text,label
"Yes with pleasure, my concern is not the level but especially the time :D",2.0
France land of asylum of course with her…,2.0
but still better than the QSG.,1.5
You're boas the only one... I pick up dry... 🥴🤯,2.75
"If it doesn't push you to achieve your goals and think big, it's not the right one.",2.0
Mdr he just forgot a space,1.6
must not This is not the time You have to be patient Be patient AAAA TEMAZO,2.6666666666666665
There is no longer any talk of the catastrophic audiences of the week,1.4
Bah nah he was good in Paris precisely,2.0
"But, he is a twin to Bernard Kouchner!",1.4
you really have to stick to your bowl to serve the soup to this big c....,2.4
Yes… I miss yours.,2.8
"That's what I think, you say nonsense.",2.0
Hi ! Alright and you then?,2.8
Do you know if there are any characters we know there or if they are all at the two main ones?,2.0
It looks like a scum who is resting from his hectic night!!! He will be up around 11 p.m. for the resumption of work!!!,2.2
"No, he was not good, he lied, as if he had not presided over France for 5 years!",1.4
but he was always good in all the teams where he went apart from the Lakers should not be abused,1.2
Thank you I don't worry about myself my I'm not an example whatever 🤡🤫🤣🤣🤣🤣🤣👍,1.5
Mahrez 32 years old and only 1 half of a world cup to his credit http,1.4
im not an http hoe,2.6666666666666665
This is your opinion and fortunately not that of the majority of French people.,1.2
"Block annoying people at worst. That way, they won't have the opportunity to complain and be frustrated x)",1.8
do not say that,2.4
Adem you didn't even defend me,2.5
Maybe thanks to the 9 million,1.4
Watch this Instagram video from @http,1.2
i'm on the street http,2.25
Gz,1.5
Oh good read :D that's nice!,1.4
At least 15 times I listen to this music today,1.8
Raf of the debate,1.8
"Victoire !!! Come on, I'm happy",3.2
"I'm in need of affection, I control myself so as not to go crazy",4.2
"You're wasting your time with them, they brainwashed their cult leader",2.4
"Coming from a follower whose guru is a millionaire and it's enriched on the backs of taxpayers, it's tasty.",1.4
Muslim is not a nationality The Germans were ashamed of the actions of Hitler and the whole Nazi apparatus,1.0
puque,1.0
"(I have nothing against McLaren, just the points interest for the constructors championship) 😂",2.25
Our last match we lost against them,2.0
"Dido, it's not forced lol",1.3333333333333333
1x doesn't want my money?,2.0
"Well, the Des abymes debate sucks 😴",1.2
I will not enter into this debate. I respect both equally.,1.75
come on 5-0 please I want to sleep naked tonight,2.2
Right to vote at 16: voted worst project idea,1.2
Before his death the songs he had made but which had not been posted,2.0
It's hot,1.0
Tu,1.0
🇬🇧↩️ Throwback to the Blues club weekend 👍 Omnipresent Kanté 👎 Benzema off topic http,1.0
"Yish 🥴👎 (It's been a long time since I used that word, but entk, it fit well here)",1.0
It's not quite understood...,1.25
"But the variations of this meme, it becomes imp 😭😭😭😭😭",2.25
"I have a baseball bat, you a useless thing I have a crazy idea there",2.2
🍅 Diablo 4 will arrive in 2023! The last class was also unveiled: Necromancer. #FYNG http,1.0
"🐶 Boulay-Moselle: Lita, police dog, receives a national defense medal ➡️ http http",1.0
Ahmed Aidara: “Guédiawaye has shown today that we can work hand in hand” http,1.0
Do not forget that it was the fastest diesel in the world in its time.,1.0
"As a former boxer, I confirm, you can poke me as much as you want jsp pq but I remain calm, self control",1.4
Level of studies ??? That is to say ?,1.6
An entire chapter on Ibrahimlogic,1.4
The three strategic errors of Renault-Nissan which cost Carlos Ghosn dearly http via,1.0
deserved,1.0
His popoff is so weird X) There's nothing moving. Even that position is weird ^^,2.8
YAELAH GEMES AMAT,1.0
my humor on a scale of 1 to 10 http,2.2
(this is not the real account),1.4
Do some on the prophets it would be super interesting,1.2
Rather Charlebois! 😉,1.2
"It's what she wants, it's the ones they want 🤬",2.0
while samsam's @ is marked,1.0
"Hello, if the problem persists, do not hesitate to contact our support: http",1.2
I didn't know we could his son Genghis khan,1.0
"It must have been deo, you definitely need it too much.",2.4
"Me too, it's been a long time, I haven't come",1.5
I didn't think it was so funny but I'm happy to see it mdrrr,1.6
even just let her live alone I couldn't.. I prefer her to be at my house,3.4
I could add again the Lord came to teach us how to pray! http,1.75
How I don't want to go to an internship let me sleep,2.6
that's for sure...... it must not have been easy to shoot for her........,3.25
Where are you,2.2
Amsterdam trains cracks and Paris destroys them.,1.0
It's malware and company,1.8
Conflict in #Ukraine: how #Russia forged closer ties with #Africa http,1.0
you are the worst,2.2
Just posted a video in Dubai Emirate http,1.0
"""Europe must deprive Putin of gas and oil revenues"", says Ukrainian gas boss http",1.0
Mdr Respect the difference of expression that's all.,1.8
no but you saw these opinions how not to treat it as anti op in joke,2.0
I have too much seum the campaign in zemmour will be reimbursed,1.5
What a joy to have your baccalaureate,1.6
Rugby: end of season for Paul Willemse http,1.0
It's too weird,1.4
that way I can take them off once I'm done working and it saves me from passing by a weird girl on public transport,3.2
It's true that it resonates,1.2
"Donbass massacred by the Ukrainians, already forgotten?",1.25
It would be legit.,1.4
Very happy to see posters of the big Z very well placed in my small town of CARROS les Plans near Nice.,1.6
My life the Catch evenings on NT1!,2.5
I have the impression that since Everyday Robots there is peace. Hence his semi-exile in Iceland it seems to me,1.0
Thank you so much for following me today too 🆗👍👍🆗,1.8
"The State is setting up aid for fishermen to compensate for the increase in fuel, however.",1.2
"Since I've been here, I don't take the time to discover sounds anymore",1.8
"Yes well we will not have to count on you and Macron to come and save us, sellers of misfortune!!",1.4
The truth if I'm lying😂😂😂,1.6
L’application « report+ »,1.0
If he stays in River it's different,2.0
There is what to do in Oujda apart from the mcdo,2.2
Did she take her first 2 doses?,3.2
I had him crying in my arms.,4.4
2 additional term,1.0
Doja she insults her fans and 10 mins after she is on stage hdshjdisks I love her too much,1.8
happy birthday my baby 🥳🥳❤️❤️,4.0
There is war in Algeria? I was not aware...isn't it up to the Algerian government to manage them?,1.25
Looking for a soulmate since the place is free?,3.6
Superb creations! Congratulations to our artisans and creators! http,2.0
It's Coca Cola,1.0
"oops, fatigue, I meant against, am confused, am sorry? I correct immediately ;-)",1.5
It's white askip humor,1.6
Have a nice day ☀️,1.2
"Sam Raimi (director of Doctor Strange 2) says he is ready to make his film ""Spider-Man 4""! “After rejoining the multiv…",1.0
"I start with the hashes only, happy birthday to us. Min chaaaar lague 🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹🥳🥳",2.0
"I haven't been there for quite a while now, everyone has prayed their way",2.5
Ptdr except that I'm not a fan of these players to the point of naming my account by their first names / photos 🤣🤣,2.0
They believe in the forces of the spirit,1.4
It's music,1.0
Pedestrian distraction could be more dangerous than driver distraction,1.0
Who are you treating there?,2.6
"This is not CarlSagan42's usual content, he usually does Super Mario maker 2 videos (it's awesome) http",1.6
Name name name!,1.0
"My brother who is doing his first Aid as a Muslim, the emotions",4.4
Zelensky is French?? That's right ?? 😭😭,1.0
You are ? Custom Pan,4.5
Posted then deleted by Benjamin what do you think? http,1.2
"If MHD was still hyped, his film would have received a crazy promo, but the... radio silence.",1.2
I'm too fucking handsome,3.2
"Washing the sheets didn't change anything, I bought new ones.",2.6
I don't see what you're talking about,1.6
"Wow, thank you very much 🤤 💜 #FreebieFriday",1.6
I'm going to have to skip ayaka if it's true I want to die,2.6
Little sweetness of the alarm clock 🤭😇 Retweet if you like and want pictures every day 🙃 http,3.5
It's the new What else.,1.25
well I thought the little monkey was cute but you have a real psychosis of racism so good,1.4
Zoe I'm taken sorry...,3.6
Any duaa is good to take guys tomorrow the bac inchallah Kheir ❤️,3.0
jos he is in Stras why am I not there ajd I would have met him..,1.4
He lost his family and he's hungry,2.4
📊👀 We take stock of the state of form of the two teams before the 7 p.m. match on the lawn of #QRMFCSM http,1.0
Yes so to bring depth and rotate in the middle it will be good after that depends on the contract,2.0
_Poker C done,2.0
The end of your first tweet that your case too,1.75
it looks like the merguez sausages they are going to burn at the stake,2.0
"It's clear, at this level, they have nothing to envy to the Age of Enlightenment...",1.0
But it already exists!!!! Get out of your ivory towers!!!,1.2
"Tain my niche is the darons, the shot of old ^^",2.6666666666666665
_Figaro have you checked your sources?,1.0
Honestly Jcp how City can win today the lack of confidence he sees himself too much,1.6
0-4,1.0
Aaaah I want to make myself an eggplant papeton :c,2.4
I love you even when I hate you.,2.6
Thank you too dear president,2.2
What are you talking about in it?,2.0
"Semiconductors: ""someone is stockpiling"", denounces Carlos Tavares http",1.0
I really need to work on my nervousness,2.6
"""Stop taking your head with children"" is enough to tell me that you are a fraud 👍🏼",3.2
"You too, it's 19° which sent you",2.2
The people who dared to take a plane yesterday I congratulate them 😂🙈,1.2
"""Were you dreaming of a porthole table? Airbus launches into designer furniture http",1.2
Paris plays very well,1.25
Lyon winning on a whistled penalty following a hand outside the area,1.0
It would be to explain to people in my department that restarting the computer is not the solution to all computer problems 💀💀,1.6
My shitty pride sometimes I had to put it aside but hey🙄,3.0
". If so, the consequences would be dire.",1.0
Respect yourselves my sisters!,1.8
Don't talk is better 😡,2.6
dsl my reuf she just left good luck to find one!,2.6
Ok then little exercise you will reread my tweet and tell me precisely what offended you ok? 😊,3.0
"I'm talking about cutscenes and the crypt, not fights huh.",1.6
I would like to but impossible to have a real contact,1.6
Grass 21,1.3333333333333333
what are we going to do mtn while waiting for s5 #MLBS4Spoilers,1.4
the most beautiful,2.2
"The Arab community, they support you thoroughly and also take you down.",1.75
Bahahaha thank you mv but it's a joke 😭,3.4
Finally a candidate who respects the French unlike the despise President #Macron!,1.4
"I'm the Furry King, the king of furries, so I'll beat you! ...You beat me.",1.25
sixtine I love you (even if your first name doesn't match my tweet),4.2
Nice finally this little competition 😉 beautiful atmosphere of the Swiss and more today...,1.8
Racism is a form of hypocrisy,1.2
and at Real.....,1.0
"Yesterday thanks to Zidane, Zemmour won 1 million more votes",1.0
Don't even try mdrrr no money and then I knew I wouldn't be able to get any but another time!! And you !!!,2.2
